"ID","Type","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","bug"
"L12011","Class","Issue150Test$CustomSerializer","org.mapdb.Issue150Test$CustomSerializer","L11996","L103","src/test/java/org/mapdb/Issue150Test.java","41","5","59","6","0","0","0","0","0","0","0","0","2","0","0","2","3","1","0","4","6","0","0","0","0","0","3","0","0","1","1","0","0","1","16","19","8","0","0","0","2","0","2","0","2","6","8","2","0","16","19","8","0","0","0","2","0","2","0","2","6","8","2","0","0"
"L11999","Class","Issue150Test$EntityA","org.mapdb.Issue150Test$EntityA","L11996","L103","src/test/java/org/mapdb/Issue150Test.java","61","5","114","6","0.413793","3","22","3","0.259259","0.311111","14","14","1","2","2","17","0","2","3","0","6","0","0","0","0","0","7","0","0","0","0","0","0","0","45","54","2","2","2","2","6","0","6","2","6","27","0","6","2","45","54","2","2","2","2","6","0","6","2","6","27","0","6","2","0"
"L12049","Class","Issue154Test","org.mapdb.Issue154Test","L105","L103","src/test/java/org/mapdb/Issue154Test.java","10","1","100","2","0.595376","1","2","2","0.637363","0.54902","58","28","3","0","0","3","5","0","0","15","18","0","0.238806","16","0","0","4","0.238806","16","0","0","0","0","0","51","91","0","0","0","0","3","0","3","0","3","41","0","3","0","51","91","0","0","0","0","3","0","3","0","3","41","0","3","0","0"
"L12057","Class","Issue157Test","org.mapdb.Issue157Test","L105","L103","src/test/java/org/mapdb/Issue157Test.java","9","1","50","2","0","0","0","0","0","0","0","0","1","1","1","3","3","0","0","7","8","0","0.0909091","2","0","0","2","0.0625","2","0","0","0","0","0","20","32","0","0","0","0","1","0","1","0","1","12","0","1","0","30","42","0","0","0","0","3","0","3","0","3","20","0","3","0","0"
"L12062","Class","Issue157Test$1","org.mapdb.Issue157Test$1","L12059","L103","src/test/java/org/mapdb/Issue157Test.java","18","34","24","10","0","0","0","0","0","0","0","0","1","1","1","2","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","1","0","1","4","0","1","0","7","7","0","0","0","0","1","0","1","0","1","4","0","1","0","0"
"L12068","Class","Issue157Test$2","org.mapdb.Issue157Test$2","L12059","L103","src/test/java/org/mapdb/Issue157Test.java","26","34","32","10","0","0","0","0","0","0","0","0","1","1","1","2","1","0","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","1","0","1","4","0","1","0","7","7","0","0","0","0","1","0","1","0","1","4","0","1","0","0"
"L12072","Class","Issue162Test","org.mapdb.Issue162Test","L105","L103","src/test/java/org/mapdb/Issue162Test.java","11","1","116","2","0.566038","1","2","2","0.433962","0.45","46","36","1","1","1","4","7","0","0","16","19","0","0","0","0","0","3","0","0","0","0","0","0","0","45","62","1","0","1","0","3","0","2","0","3","31","0","2","0","80","106","10","0","2","0","9","0","8","0","9","47","8","8","0","0"
"L12074","Class","Issue162Test$MyValue","org.mapdb.Issue162Test$MyValue","L12072","L103","src/test/java/org/mapdb/Issue162Test.java","13","5","41","6","0","0","0","0","0","0","0","0","1","1","1","7","0","2","4","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","22","29","1","0","1","0","4","0","4","0","4","11","0","4","0","22","29","1","0","1","0","4","0","4","0","4","11","0","4","0","0"
"L12085","Class","Issue162Test$MyValueSerializer","org.mapdb.Issue162Test$MyValueSerializer","L12072","L103","src/test/java/org/mapdb/Issue162Test.java","43","5","57","6","0","0","0","0","0","0","0","0","2","0","0","2","2","1","0","1","3","0","0","0","0","0","3","0","0","1","1","0","0","1","13","15","8","0","0","0","2","0","2","0","2","5","8","2","0","13","15","8","0","0","0","2","0","2","0","2","5","8","2","0","0"
"L12115","Class","Issue164Test","org.mapdb.Issue164Test","L105","L103","src/test/java/org/mapdb/Issue164Test.java","10","1","100","2","0","0","0","0","0","0","0","0","1","2","2","3","4","0","0","9","10","0","0.0434783","1","0","0","2","0.0444444","4","0","0","0","0","0","22","27","0","0","0","0","1","0","1","0","1","12","0","1","0","86","91","5","3","5","3","10","0","10","3","10","40","0","10","3","0"
"L12117","Class","Issue164Test$Scenario","org.mapdb.Issue164Test$Scenario","L12115","L103","src/test/java/org/mapdb/Issue164Test.java","12","5","75","6","0","0","0","0","0","0","0","0","1","2","2","13","0","1","1","0","9","0","0.0447761","3","0","0","10","0.0447761","3","0","0","0","0","0","64","64","5","3","5","3","9","0","9","3","9","28","0","9","3","64","64","5","3","5","3","9","0","9","3","9","28","0","9","3","0"
"L12155","Class","Issue170Test","org.mapdb.Issue170Test","L105","L103","src/test/java/org/mapdb/Issue170Test.java","8","1","22","2","0","0","0","0","0","0","0","0","1","1","1","2","3","0","0","7","8","0","0","0","0","0","2","0","0","0","0","0","0","0","13","15","0","0","0","0","1","0","1","0","1","5","0","1","0","13","15","0","0","0","0","1","0","1","0","1","5","0","1","0","0"
"L12162","Class","Issue183Test","org.mapdb.Issue183Test","L105","L103","src/test/java/org/mapdb/Issue183Test.java","10","1","73","2","0","0","0","0","0","0","0","0","1","0","0","1","6","0","0","13","14","0","0","0","0","0","2","0","0","0","0","0","0","0","36","50","0","0","0","0","1","0","1","0","1","17","0","1","0","47","64","9","0","1","0","3","0","3","0","3","19","8","3","0","0"
"L12169","Class","Issue183Test$StringSerializer","org.mapdb.Issue183Test$StringSerializer","L12162","L103","src/test/java/org/mapdb/Issue183Test.java","59","5","72","6","0","0","0","0","0","0","0","0","2","0","0","2","1","1","0","0","2","0","0","0","0","0","3","0","0","1","1","0","0","1","11","14","9","0","1","0","2","0","2","0","2","2","8","2","0","11","14","9","0","1","0","2","0","2","0","2","2","8","2","0","0"
"L12181","Class","Issue198Test","org.mapdb.Issue198Test","L105","L103","src/test/java/org/mapdb/Issue198Test.java","7","1","22","2","0","0","0","0","0","0","0","0","1","1","1","2","5","0","0","10","11","0","0","0","0","0","2","0","0","0","0","0","0","0","13","16","0","0","0","0","1","0","1","0","1","8","0","1","0","13","16","0","0","0","0","1","0","1","0","1","8","0","1","0","0"
"L12187","Class","Issue37Test","org.mapdb.Issue37Test","L105","L103","src/test/java/org/mapdb/Issue37Test.java","14","1","59","2","0","0","0","0","0","0","0","0","1","2","2","6","3","0","0","6","7","0","0","0","0","0","2","0","0","0","0","0","0","0","35","46","0","0","0","0","1","0","1","0","1","29","0","1","0","35","46","0","0","0","0","1","0","1","0","1","29","0","1","0","0"
"L12198","Class","Issue41Test","org.mapdb.Issue41Test","L105","L103","src/test/java/org/mapdb/Issue41Test.java","18","1","274","2","0.175342","1","14","2","0.132296","0.171717","34","34","1","1","1","6","9","2","0","14","18","0.2","0.103448","6","6","1","4","0.038835","8","0","0","0","0","0","52","77","7","0","7","0","4","0","4","1","4","20","0","4","1","198","257","23","0","15","0","17","1","16","1","17","85","9","16","1","0"
"L12248","Class","Issue41Test$1","org.mapdb.Issue41Test$1","L12241","L103","src/test/java/org/mapdb/Issue41Test.java","65","47","76","14","0","0","0","0","0","0","0","0","1","1","1","1","2","0","0","1","2","0","0.0909091","1","0","0","2","0.0909091","1","0","0","0","0","0","10","12","0","0","0","0","1","0","1","0","1","3","0","1","0","10","12","0","0","0","0","1","0","1","0","1","3","0","1","0","0"
"L12259","Class","Issue41Test$2","org.mapdb.Issue41Test$2","L12250","L103","src/test/java/org/mapdb/Issue41Test.java","88","47","111","14","0","0","0","0","0","0","0","0","1","3","3","3","4","0","0","4","5","0","0.047619","1","0","0","2","0.047619","1","0","0","0","0","0","20","24","0","0","0","0","1","0","1","0","1","10","0","1","0","20","24","0","0","0","0","1","0","1","0","1","10","0","1","0","0"
"L12207","Class","Issue41Test$Key","org.mapdb.Issue41Test$Key","L12198","L103","src/test/java/org/mapdb/Issue41Test.java","191","5","270","6","0.258065","1","7","1","0.2125","0.261538","17","17","1","2","2","14","1","3","3","2","5","0","0","0","0","0","4","0","0","0","0","0","0","0","47","55","3","0","3","0","3","0","3","0","3","25","0","3","0","65","80","12","0","4","0","5","0","5","0","5","30","8","5","0","0"
"L12226","Class","Issue41Test$Key$Serializer","org.mapdb.Issue41Test$Key$Serializer","L12207","L103","src/test/java/org/mapdb/Issue41Test.java","244","9","268","10","0","0","0","0","0","0","0","0","2","0","0","2","4","1","0","3","5","0","0","0","0","0","3","0","0","1","1","0","0","1","18","25","9","0","1","0","2","0","2","0","2","5","8","2","0","18","25","9","0","1","0","2","0","2","0","2","5","8","2","0","0"
"L12210","Class","Issue41Test$Value","org.mapdb.Issue41Test$Value","L12198","L103","src/test/java/org/mapdb/Issue41Test.java","122","5","189","6","0.328205","1","7","1","0.25","0.309091","17","17","1","2","2","11","1","5","5","0","4","0","0","0","0","0","4","0","0","0","0","0","0","0","40","49","3","0","3","0","4","1","3","0","4","19","1","3","0","55","68","12","0","4","0","6","1","5","0","6","22","9","5","0","0"
"L12231","Class","Issue41Test$Value$Serializer","org.mapdb.Issue41Test$Value$Serializer","L12210","L103","src/test/java/org/mapdb/Issue41Test.java","169","9","187","10","0","0","0","0","0","0","0","0","2","0","0","2","2","3","2","1","3","0","0","0","0","0","3","0","0","1","1","0","0","1","15","19","9","0","1","0","2","0","2","0","2","3","8","2","0","15","19","9","0","1","0","2","0","2","0","2","3","8","2","0","0"
"L12316","Class","Issue69Test","org.mapdb.Issue69Test","L105","L103","src/test/java/org/mapdb/Issue69Test.java","17","1","77","2","0","0","0","0","0","0","0","0","1","3","3","8","2","0","0","8","11","0.25","0.134615","7","6","1","3","0.134615","7","0","0","0","0","0","45","61","1","0","1","0","3","0","3","1","3","22","0","3","1","45","61","1","0","1","0","3","0","3","1","3","22","0","3","1","0"
"L12335","Class","Issue77Test","org.mapdb.Issue77Test","L105","L103","src/test/java/org/mapdb/Issue77Test.java","11","1","67","2","0","0","0","0","0","0","0","0","1","1","1","9","3","0","0","9","15","0","0.12963","7","0","0","3","0.12963","7","0","0","0","0","0","47","57","2","1","2","1","6","0","2","0","6","28","0","2","0","47","57","2","1","2","1","6","0","2","0","6","28","0","2","0","0"
"L12359","Class","Issue78Test","org.mapdb.Issue78Test","L105","L103","src/test/java/org/mapdb/Issue78Test.java","12","1","32","2","0","0","0","0","0","0","0","0","2","0","0","3","4","0","0","5","8","0.25","0.25","5","5","1","3","0.227273","5","0","0","0","0","0","15","19","0","0","0","0","3","0","3","1","3","4","0","3","1","17","21","0","0","0","0","3","0","3","1","3","4","0","3","1","0"
"L12366","Class","Issue78Test$NotSerializable","org.mapdb.Issue78Test$NotSerializable","L12359","L103","src/test/java/org/mapdb/Issue78Test.java","30","5","31","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12373","Class","Issue86Test","org.mapdb.Issue86Test","L105","L103","src/test/java/org/mapdb/Issue86Test.java","12","1","66","2","0","0","0","0","0","0","0","0","1","2","2","6","4","0","0","6","9","0.25","0.117647","4","4","1","3","0.0784314","4","0","0","0","0","0","30","33","0","0","0","0","3","0","3","0","3","20","0","3","0","47","55","1","1","1","1","7","1","7","1","7","27","1","7","1","0"
"L12380","Class","Issue86Test$StringContainer","org.mapdb.Issue86Test$StringContainer","L12373","L103","src/test/java/org/mapdb/Issue86Test.java","44","5","65","6","0","0","0","0","0","0","0","0","0","1","1","5","1","1","1","1","5","0","0","0","0","0","5","0","0","0","0","0","0","0","17","22","1","1","1","1","4","1","4","1","4","7","1","4","1","17","22","1","1","1","1","4","1","4","1","4","7","1","4","1","0"
"L12392","Class","Issue89Test","org.mapdb.Issue89Test","L105","L103","src/test/java/org/mapdb/Issue89Test.java","10","1","77","6","0","0","0","0","0","0","0","0","2","1","1","9","3","0","0","9","17","0","0","0","0","0","4","0","0","0","0","0","0","0","48","68","4","0","4","0","8","0","3","1","8","18","0","3","1","48","68","4","0","4","0","8","0","3","1","8","18","0","3","1","0"
"L12423","Class","Issue90Test","org.mapdb.Issue90Test","L105","L103","src/test/java/org/mapdb/Issue90Test.java","7","1","32","2","0","0","0","0","0","0","0","0","1","1","1","2","9","0","0","11","12","0","0.0555556","1","0","0","2","0.0555556","1","0","0","0","0","0","17","26","0","0","0","0","1","0","1","0","1","9","0","1","0","17","26","0","0","0","0","1","0","1","0","1","9","0","1","0","0"
"L12429","Class","IssuesTest","org.mapdb.IssuesTest","L105","L103","src/test/java/org/mapdb/IssuesTest.java","7","1","18","2","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","5","6","0","0","0","0","0","2","0","0","0","0","0","0","0","8","12","0","0","0","0","1","0","1","0","1","2","0","1","0","8","12","0","0","0","0","1","0","1","0","1","2","0","1","0","0"
"L9898","Class","JSR166TestCase","org.mapdb.JSR166TestCase","L105","L103","src/test/java/org/mapdb/JSR166TestCase.java","5","1","40","2","0","0","0","0","0","0","0","0","1","0","0","1","0","5","63","0","1","0.5","0.206897","6","6","1","1","0.206897","6","0","0","5","5","0","23","36","18","0","18","0","1","18","1","0","1","1","18","1","0","23","36","18","0","18","0","1","18","1","0","1","1","18","1","0","0"
"L12436","Class","LoggerVolume","org.mapdb.LoggerVolume","L105","L103","src/test/java/org/mapdb/LoggerVolume.java","12","1","200","2","0.307692","1","3","3","0.222222","0.244898","42","36","1","0","0","19","2","1","3","16","35","0.0526316","0.0305344","4","4","1","18","0.0264901","4","1","1","0","0","1","127","164","10","9","7","5","19","0","18","0","32","63","3","31","0","147","189","12","9","9","5","23","0","22","0","36","68","3","35","0","0"
"L12438","Class","LoggerVolume$Factory","org.mapdb.LoggerVolume$Factory","L12436","L103","src/test/java/org/mapdb/LoggerVolume.java","15","5","39","6","0","0","0","0","0","0","0","0","1","0","0","4","3","0","0","4","8","0","0","0","0","0","5","0","0","1","1","0","0","1","20","25","2","0","2","0","4","0","4","0","4","5","0","4","0","20","25","2","0","2","0","4","0","4","0","4","5","0","4","0","0"
"L276","Class","LongConcurrentHashMap<V extends Object>","org.mapdb.LongConcurrentHashMap","L105","L103","src/main/java/org/mapdb/LongConcurrentHashMap.java","38","1","974","2","0","0","0","0","0","0","0","0","3","4","4","63","6","16","82","11","29","0.888889","0.507426","205","181","16","2","0.395735","334","1","1","0","0","1","199","480","11","0","11","0","18","0","17","0","19","142","0","18","0","510","937","28","1","28","1","44","0","24","1","61","334","0","32","1","0"
"L5473","Class","LongConcurrentHashMap$HashEntry<V extends Object>","org.mapdb.LongConcurrentHashMap$HashEntry","L276","L103","src/main/java/org/mapdb/LongConcurrentHashMap.java","141","5","158","6","0","0","0","0","0","0","0","0","1","0","0","2","0","5","4","0","2","1","0.448276","13","13","1","0","0.448276","13","0","0","0","0","0","16","18","4","0","4","0","2","0","0","0","2","5","0","0","0","16","18","4","0","4","0","2","0","0","0","2","5","0","0","0","0"
"L5656","Class","LongConcurrentHashMap$HashIterator","org.mapdb.LongConcurrentHashMap$HashIterator","L276","L103","src/main/java/org/mapdb/LongConcurrentHashMap.java","873","5","926","6","0","0","0","0","0","0","0","0","1","4","4","15","3","3","3","1","6","0.333333","0.0212766","1","1","1","2","0.0212766","1","0","0","3","3","0","46","54","5","0","5","0","5","0","2","0","5","28","0","2","0","46","54","5","0","5","0","5","0","2","0","5","28","0","2","0","0"
"L5674","Class","LongConcurrentHashMap$KeyIterator","org.mapdb.LongConcurrentHashMap$KeyIterator","L276","L103","src/main/java/org/mapdb/LongConcurrentHashMap.java","928","5","934","6","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","5","0","0","0","1","0","1","0","6","1","0","3","0","7","7","5","0","0","0","1","0","1","0","6","1","0","3","0","0"
"L5611","Class","LongConcurrentHashMap$MapIterator","org.mapdb.LongConcurrentHashMap$MapIterator","L276","L103","src/main/java/org/mapdb/LongConcurrentHashMap.java","945","5","968","6","0","0","0","0","0","0","0","0","1","1","1","4","3","1","0","2","5","0","0","0","0","0","4","0","0","1","2","0","0","2","20","24","7","0","2","0","3","0","3","0","9","8","0","6","0","20","24","7","0","2","0","3","0","3","0","9","8","0","6","0","0"
"L5460","Class","LongConcurrentHashMap$Segment<V extends Object>","org.mapdb.LongConcurrentHashMap$Segment","L276","L103","src/main/java/org/mapdb/LongConcurrentHashMap.java","165","5","511","6","0","0","0","0","0","0","0","0","2","5","5","59","2","2","11","2","16","1","0.348485","115","84","1","0","0.348485","115","0","0","0","0","0","215","347","6","1","6","1","14","0","0","1","14","149","0","0","1","215","347","6","1","6","1","14","0","0","1","14","149","0","0","1","0"
"L5603","Class","LongConcurrentHashMap$ValueIterator","org.mapdb.LongConcurrentHashMap$ValueIterator","L276","L103","src/main/java/org/mapdb/LongConcurrentHashMap.java","936","5","942","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","5","0","0","0","1","0","1","0","6","1","0","3","0","7","7","5","0","0","0","1","0","1","0","6","1","0","3","0","0"
"L12519","Class","LongConcurrentHashMapTest","org.mapdb.LongConcurrentHashMapTest","L105","L103","src/test/java/org/mapdb/LongConcurrentHashMapTest.java","15","1","247","2","0","0","0","0","0","0","0","0","2","1","1","26","1","0","0","16","37","0.952381","0.335025","66","66","20","1","0.335025","66","0","0","0","0","0","131","233","0","0","0","0","21","0","20","0","21","81","0","20","0","131","233","0","0","0","0","21","0","20","0","21","81","0","20","0","0"
"L2689","Class","LongConcurrentLRUMap<V extends Object>","org.mapdb.LongConcurrentLRUMap","L105","L103","src/main/java/org/mapdb/LongConcurrentLRUMap.java","40","1","730","2","0.0423434","2","3","3","0.0448625","0.065","31","26","1","6","5","47","6","1","1","14","28","0.0833333","0.329966","98","25","1","11","0.365079","230","1","1","0","0","1","199","353","12","1","12","1","14","0","11","0","15","140","0","12","0","400","691","21","6","21","4","44","0","33","0","58","243","0","43","0","0"
"L5881","Class","LongConcurrentLRUMap$1","org.mapdb.LongConcurrentLRUMap$1","L5878","L103","src/main/java/org/mapdb/LongConcurrentLRUMap.java","633","33","649","10","1","2","2","2","1","1","17","14","3","0","0","3","1","0","0","0","3","0","0.125","2","0","0","4","0.125","2","0","0","0","0","0","14","17","0","0","0","0","3","0","3","0","3","3","0","3","0","14","17","0","0","0","0","3","0","3","0","3","3","0","3","0","0"
"L5891","Class","LongConcurrentLRUMap$2","org.mapdb.LongConcurrentLRUMap$2","L5885","L103","src/main/java/org/mapdb/LongConcurrentLRUMap.java","655","41","675","10","0.744186","1","1","1","0.666667","0.666667","14","12","4","0","0","4","2","0","0","4","8","0","0.1","2","0","0","5","0.1","2","1","1","0","0","1","18","21","0","0","0","0","4","0","4","0","4","4","0","4","0","18","21","0","0","0","0","4","0","4","0","4","4","0","4","0","0"
"L5697","Class","LongConcurrentLRUMap$CacheEntry<V extends Object>","org.mapdb.LongConcurrentLRUMap$CacheEntry","L2689","L103","src/main/java/org/mapdb/LongConcurrentLRUMap.java","686","5","719","6","0","0","0","0","0","0","0","0","2","1","1","7","0","4","1","0","5","0","0","0","0","0","6","0","0","0","0","0","0","0","28","34","4","0","4","0","5","0","5","0","5","9","0","5","0","28","34","4","0","4","0","5","0","5","0","5","9","0","5","0","0"
"L5782","Class","LongConcurrentLRUMap$PQueue<V extends Object>","org.mapdb.LongConcurrentLRUMap$PQueue","L2689","L103","src/main/java/org/mapdb/LongConcurrentLRUMap.java","333","5","368","6","0","0","0","0","0","0","0","0","1","2","1","7","2","1","1","5","9","0.5","0.0645161","2","1","1","1","0.0645161","2","1","1","0","0","1","29","36","5","3","2","1","4","0","1","0","17","14","0","10","0","29","36","5","3","2","1","4","0","1","0","17","14","0","10","0","0"
"L5800","Class","LongConcurrentLRUMap$PriorityQueue<T extends Object>","org.mapdb.LongConcurrentLRUMap$PriorityQueue","L2689","L103","src/main/java/org/mapdb/LongConcurrentLRUMap.java","381","5","614","6","0","0","0","0","0","0","0","0","1","3","3","32","0","2","3","0","14","0.8","0.520661","126","99","8","2","0.520661","126","0","0","1","1","0","116","234","3","2","3","2","14","0","9","0","14","73","0","9","0","116","234","3","2","3","2","14","0","9","0","14","73","0","9","0","0"
"L5921","Class","LongHashMap<V extends Object>","org.mapdb.LongHashMap","L105","L103","src/main/java/org/mapdb/LongHashMap.java","27","1","477","2","0","0","0","0","0","0","0","0","4","2","2","41","6","6","6","4","25","0.833333","0.4","114","113","10","2","0.293814","114","1","1","1","1","1","171","330","8","1","8","1","21","0","11","0","22","95","0","12","0","274","451","18","1","18","1","33","0","18","0","45","141","0","24","0","0"
"L5962","Class","LongHashMap$AbstractMapIterator<V extends Object>","org.mapdb.LongHashMap$AbstractMapIterator","L5921","L103","src/main/java/org/mapdb/LongHashMap.java","89","5","159","6","0","0","0","0","0","0","0","0","1","2","2","14","2","2","4","0","5","0","0","0","0","0","3","0","0","0","0","2","2","0","64","71","6","0","6","0","5","0","2","0","5","34","0","2","0","64","71","6","0","6","0","5","0","2","0","5","34","0","2","0","0"
"L5929","Class","LongHashMap$Entry<V extends Object>","org.mapdb.LongHashMap$Entry","L5921","L103","src/main/java/org/mapdb/LongHashMap.java","74","5","87","6","0","0","0","0","0","0","0","0","0","0","0","1","0","4","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","10","14","4","0","4","0","1","0","1","0","1","2","0","1","0","10","14","4","0","4","0","1","0","1","0","1","2","0","1","0","0"
"L6000","Class","LongHashMap$EntryIterator<V extends Object>","org.mapdb.LongHashMap$EntryIterator","L5921","L103","src/main/java/org/mapdb/LongHashMap.java","162","5","185","6","0","0","0","0","0","0","0","0","2","1","1","5","4","1","1","3","7","0","0","0","0","0","4","0","0","1","2","0","0","2","19","24","6","0","0","0","4","0","3","0","10","7","0","6","0","19","24","6","0","0","0","4","0","3","0","10","7","0","6","0","0"
"L6017","Class","LongHashMap$ValueIterator<V extends Object>","org.mapdb.LongHashMap$ValueIterator","L5921","L103","src/main/java/org/mapdb/LongHashMap.java","188","5","199","6","0","0","0","0","0","0","0","0","1","0","0","2","3","1","1","2","4","0","0","0","0","0","2","0","0","1","1","0","0","1","10","12","6","0","0","0","2","0","1","0","7","3","0","3","0","10","12","6","0","0","0","2","0","1","0","7","3","0","3","0","0"
"L12569","Class","LongHashMapTest","org.mapdb.LongHashMapTest","L105","L103","src/test/java/org/mapdb/LongHashMapTest.java","24","1","147","2","0","0","0","0","0","0","0","0","5","2","2","11","3","0","0","15","21","0","0.0190476","2","0","0","7","0.0188679","2","0","0","0","0","0","103","123","0","0","0","0","6","0","6","0","6","84","0","6","0","104","124","8","1","0","0","7","0","6","0","29","85","0","18","0","0"
"L12577","Class","LongHashMapTest$1","org.mapdb.LongHashMapTest$1","L12571","L103","src/test/java/org/mapdb/LongHashMapTest.java","27","58","29","10","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","2","2","0","0","1","3","3","8","1","0","0","1","0","0","0","23","1","0","12","0","3","3","8","1","0","0","1","0","0","0","23","1","0","12","0","0"
"L411","Class","LongMap<V extends Object>","org.mapdb.LongMap","L105","L103","src/main/java/org/mapdb/LongMap.java","26","1","117","2","0","0","0","0","0","0","0","0","1","2","2","11","1","13","23","3","12","0.8","0.618421","47","47","8","2","0.578313","48","0","0","3","4","0","29","85","0","0","0","0","9","0","9","0","9","14","0","9","0","35","92","0","0","0","0","13","0","13","0","13","14","0","13","0","0"
"L406","Interface","LongMap$LongMapIterator<V extends Object>","org.mapdb.LongMap$LongMapIterator","L411","L103","src/main/java/org/mapdb/LongMap.java","90","5","96","6","0","0","0","0","0","0","0","0","0","0","0","4","0","13","13","0","4","0.2","0.142857","1","1","1","4","0.142857","1","0","0","3","3","0","6","7","0","0","0","0","4","0","4","0","4","0","0","4","0","6","7","0","0","0","0","4","0","4","0","4","0","0","4","0"
"L11447","Class","MapInterfaceTest<K extends Object, V extends Object>","org.mapdb.MapInterfaceTest","L105","L103","src/test/java/org/mapdb/MapInterfaceTest.java","36","1","1620","2","0.304975","20","170","51","0.323028","0.346125","512","460","2","3","3","263","0","2","26","0","68","0.0169492","0.0928328","136","64","1","58","0.0928328","136","0","0","1","5","0","1329","1585","7","2","7","2","68","0","58","0","68","852","0","58","0","1329","1585","7","2","7","2","68","0","58","0","68","852","0","58","0","0"
"L12754","Class","MapListenerTest","org.mapdb.MapListenerTest","L105","L103","src/test/java/org/mapdb/MapListenerTest.java","11","1","63","2","0","0","0","0","0","0","0","0","1","0","0","18","5","0","0","7","10","0","0.0882353","3","0","0","3","0.075","3","0","0","0","0","0","31","47","0","0","0","0","3","0","2","0","3","22","0","2","0","37","53","0","0","0","0","4","0","3","0","4","26","0","3","0","0"
"L12767","Class","MapListenerTest$1","org.mapdb.MapListenerTest$1","L12757","L103","src/test/java/org/mapdb/MapListenerTest.java","28","63","35","14","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","8","8","0","0","0","0","1","0","1","0","1","4","0","1","0","8","8","0","0","0","0","1","0","1","0","1","4","0","1","0","0"
"L6144","Class","Pump","org.mapdb.Pump","L105","L103","src/main/java/org/mapdb/Pump.java","11","1","355","2","0","0","0","0","0","0","0","0","3","4","4","39","14","6","13","17","25","1","0.293878","72","51","8","0","0.250859","73","0","0","0","0","0","173","285","0","0","0","0","8","0","7","0","8","145","0","7","0","218","345","2","0","2","0","14","0","13","0","14","167","0","13","0","1"
"L6240","Class","Pump$1","org.mapdb.Pump$1","L3737","L103","src/main/java/org/mapdb/Pump.java","101","46","124","18","0","0","0","0","0","0","0","0","3","2","2","5","1","0","0","1","4","0","0.05","1","0","0","4","0.05","1","0","0","0","0","0","19","24","0","0","0","0","3","0","3","0","3","8","0","3","0","19","24","0","0","0","0","3","0","3","0","3","8","0","3","0","0"
"L6258","Class","Pump$2","org.mapdb.Pump$2","L6248","L103","src/main/java/org/mapdb/Pump.java","152","33","191","10","0","0","0","0","0","0","0","0","2","2","2","8","0","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","30","40","2","0","2","0","3","0","3","0","3","14","0","3","0","30","40","2","0","2","0","3","0","3","0","3","14","0","3","0","0"
"L12779","Class","PumpTest","org.mapdb.PumpTest","L105","L103","src/test/java/org/mapdb/PumpTest.java","10","1","193","2","0","0","0","0","0","0","0","0","7","4","4","31","11","0","0","26","35","0","0","0","0","0","9","0","0","0","0","0","0","0","131","180","1","0","1","0","9","0","8","0","9","117","0","8","0","135","184","1","0","1","0","10","0","9","0","10","118","0","9","0","0"
"L12808","Class","PumpTest$1","org.mapdb.PumpTest$1","L12802","L103","src/test/java/org/mapdb/PumpTest.java","148","94","153","10","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0"
"L3766","Class","Queues","org.mapdb.Queues","L105","L103","src/main/java/org/mapdb/Queues.java","15","1","397","2","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0.5","3","3","1","0","0.0806452","25","0","0","0","0","0","3","25","0","0","0","0","1","0","0","0","1","0","0","0","0","285","383","23","0","15","0","37","0","36","0","88","157","8","87","0","1"
